Car Id; GPS Time; Device Time; Longitude; Latitude;GPS Speed (Meters/second); Horizontal Dilution of Precision; Altitude; Bearing; 0-100kph Time(s);0-200kph Time(s);1/4 mile time(s);1/8 mile time(s);100-0kph Time(s);100-200kph Time(s);80-120kph Time(s);Average trip speed(whilst stopped or moving)(km/h);Engine Coolant Temperature(°C);Engine Load(%);Engine RPM(rpm);Fuel cost (trip)(cost);Fuel Level (From Engine ECU)(%);Fuel used (trip)(l);Horsepower (At the wheels)(hp);Intake Air Temperature(°C);Litres Per 100 Kilometer(Instant)(l/100km);Speed (OBD)(km/h);Throttle Position(Manifold)(%);Trip average Litres/100 KM(l/100km);Turbo Boost & Vacuum Gauge(bar)
1;Tue Sep 13 10:20:38 EEST 2016;13-Sep-2014 10:20:39.466;25,235102323370494;54,66987285856293;13,262865;8,0;134,53592673590865;194,08908;-;-;-;-;-;-;-;19,78802681;79;6,66666698;1992;0,53942329;50,98039246;0,56781405;8,94185257;35;5,28424358;48;12,54901981;20,42783546;-0,75999999
1;Tue Sep 13 10:20:39 EEST 2016;13-Sep-2014 10:20:40.463;25,235048542268846;54,669781155626794;11,490085;8,0;134,3877933673024;195,29091;-;-;-;-;-;-;-;19,82714081;79;10,98039246;1667,75;0,54018074;82,7450943;0,56861132;8,94185257;36;6,23000288;44;12,15686321;20,26240158;-0,73999995
1;Tue Sep 13 10:20:40 EEST 2016;13-Sep-2014 10:20:41.849;25,23499567731212;54,66969683921626;9,571815;8,0;133,91051700896728;197,10866;-;-;-;-;-;-;-;19,91157532;80;40,7843132;863,25;0,54079306;66,66666412;0,56925589;-;36;6,0407486;34;12,94117641;20,12065506;-0,52999997
1;Tue Sep 13 10:20:41 EEST 2016;13-Sep-2014 10:20:42.463;25,234911948880963;54,66961657527958;8,196938;8,0;133,26741496583486;212,57155;-;-;-;-;-;-;-;19,9439106;80;20;1464,75;0,54175138;66,66666412;0,57026464;-;36;10,8253603;30;12,54901981;20,06566811;-0,64999992
1;Tue Sep 13 10:20:42 EEST 2016;13-Sep-2014 10:20:43.464;25,23481125472448;54,66957140454549;7,355143;8,0;133,05074420554837;230,18585;-;-;-;-;-;-;-;19,9648571;80;18,8235302;1457;0,54257518;66,66666412;0,57113177;-;36;12,5990057;26;12,94117641;20,01208687;-0,64999992
1;Tue Sep 13 10:20:43 EEST 2016;13-Sep-2014 10:20:44.464;25,234716756681298;54,66956737719026;7,214018;8,0;133,13237773483152;263,36807;-;-;-;-;-;-;-;19,98407555;80;68,62744904;1167,75;0,54380399;60,7843132;0,57242525;-;36;25,32033348;26;17,64705849;19,96912193;-0,24999999
1;Tue Sep 13 10:20:44 EEST 2016;13-Sep-2014 10:20:45.463;25,234599824525343;54,669579981656206;7,7467136;8,0;132,80365746939262;291,89136;-;-;-;-;-;-;-;20,00317383;80;72,94117737;1269,5;0,54600185;60,7843132;0,5747388;-;36;36,11746216;26;25,09803963;19,99446487;-0,02999998
1;Tue Sep 13 10:20:45 EEST 2016;13-Sep-2014 10:20:46.470;25,234480296770624;54,66959496365175;8,113866;8,0;132,08116788438872;292,3625;-;-;-;-;-;-;-;20,02848053;80;55,68627548;1492;0,5489158;44,70588303;0,57780612;3,38860893;36;39,71337128;29;25,09803963;20,02639961;-0,02999998
1;Tue Sep 13 10:20:46 EEST 2016;13-Sep-2014 10:20:47.482;25,23438834198281;54,66961860679755;8,889818;6,0;131,47660951401852;291,36502;-;-;-;-;-;-;-;20,06309128;80;48,62745285;2046,75;0,5529018;44,70588303;0,58200192;16,96331978;36;51,06681442;31;25,09803963;20,06588554;-0,06999996
1;Tue Sep 13 10:20:47 EEST 2016;13-Sep-2014 10:20:48.471;25,234262059538842;54,66963903366355;9,892337;6,0;131,0679254422908;290,7342;-;-;-;-;-;-;-;20,10691833;80;41,96078491;3152,25;0,55839747;36,86274338;0,58778685;16,96331978;35;72,32474518;35;26,27450943;20,1086998;-0,10000001
1;Tue Sep 13 10:20:48 EEST 2016;13-Sep-2014 10:20:49.466;25,234106603525728;54,66966909701171;11,054888;6,0;130,822815853591;289,73114;-;-;-;-;-;-;-;20,15987396;80;60,7843132;3562,5;0,56802797;36,86274338;0,59792417;18,97862434;35;126,69602203;39;30,98039246;20,15932274;0,25000006
1;Tue Sep 13 10:20:49 EEST 2016;13-Sep-2014 10:20:50.470;25,233902605168232;54,66970812608926;13,457793;6,0;130,35421783822216;288,18896;-;-;-;-;-;-;-;20,24843788;80;55,68627548;4492;0,58512992;38,82352829;0,61592627;77,26298523;35;137,78175354;52;35,68627548;20,21579552;0,45000005
1;Tue Sep 13 10:20:50 EEST 2016;13-Sep-2014 10:20:51.461;25,23366838633969;54,6697520459349;16,290094;8,0;130,39043195515376;286,77875;-;-;-;-;-;-;-;20,35825539;80;40,7843132;3843,75;0,59919083;38,82352829;0,63072723;112,60165405;35;101,70475006;59;34,11764908;20,26810265;0,44
1;Tue Sep 13 10:20:51 EEST 2016;13-Sep-2014 10:20:52.463;25,233407174538986;54,6697994991707;18,031364;8,0;130,6446369436376;286,37225;-;-;-;-;-;-;-;20,49378967;80;7,84313726;3878,75;0,60336602;44,70588303;0,63512218;112,60165405;34;14,41470051;64;18,03921509;20,29574585;-0,64999992
1;Tue Sep 13 10:20:52 EEST 2016;13-Sep-2014 10:20:53.462;25,233117046521837;54,66985456880875;18,683754;8,0;131,02806607510263;287,14374;-;-;-;-;-;-;-;20,63312721;80;4,70588255;3777,25;0,6049636;44,70588303;0,63680381;63,06899643;34;9,14067364;65;16,07843208;20,23753166;-0,75999999
1;Tue Sep 13 10:20:53 EEST 2016;13-Sep-2014 10:20:54.463;25,232859131321334;54,669908176570644;17,21725;8,0;131,39150693571642;288,12225;-;-;-;-;-;-;-;20,76388931;80;11,76470566;3636,5;0,60661823;53,72549057;0,63854551;63,06899643;35;11,37580204;63;20;20,14325142;-0,73999995
1;Tue Sep 13 10:20:54 EEST 2016;13-Sep-2014 10:20:55.461;25,23260284391621;54,66996097901482;16,184578;8,0;131,44999319693542;287,82748;-;-;-;-;-;-;-;20,88615417;79;13,72549057;3617;0,60956067;53,72549057;0,64164281;63,06899643;35;20,122715;60;20,3921566;20,13588905;-0,56999999
1;Tue Sep 13 10:20:55 EEST 2016;13-Sep-2014 10:20:56.471;25,23235732360249;54,670004221828606;16,506134;8,0;131,4925673159056;286,34836;-;-;-;-;-;-;-;21,00613403;79;35,68627548;3683,5;0,61597133;52,94117737;0,64839089;-;35;49,66821671;60;29,01960754;20,15430641;-0,13999999
1;Tue Sep 13 10:20:56 EEST 2016;13-Sep-2014 10:20:57.462;25,232102431537335;54,67004866844164;17,514566;8,0;131,88121944511232;285,50485;-;-;-;-;-;-;-;21,13149834;79;42,74509811;3937,5;0,62536222;52,94117737;0,65827608;-;35;65,30728149;62;28,62745094;20,19531822;0,06000003
1;Tue Sep 13 10:20:57 EEST 2016;13-Sep-2014 10:20:58.461;25,231824444505104;54,67009596413685;19,189867;8,0;132,49202314380094;286,24475;-;-;77,04799652;77,15899658;-;-;-;21,19847298;79;35,68627548;4105,25;0,63152725;43,92156982;0,66476554;40,03964233;35;65,87548065;65;28,62745094;20,2391758;0,05000003
1;Tue Sep 13 10:20:58 EEST 2016;13-Sep-2014 10:20:59.479;25,231532491397672;54,67014718985318;20,111313;8,0;132,95642169815406;287,34375;-;-;77,04799652;77,15899658;-;-;-;21,34703255;78;12,94117641;4359,25;0,64295381;43,92156982;0,67679352;73,16680908;34;28,20205879;72;20;20,28021431;-0,36999997
1;Tue Sep 13 10:20:58 EEST 2016;13-Sep-2014 10:21:00.469;25,231532491397672;54,67014718985318;20,111313;8,0;132,95642169815406;287,34375;-;-;77,04799652;77,15899658;-;-;-;21,34703255;78;12,94117641;4335,75;0,64463758;43,92156982;0,67856592;73,16680908;34;17,30834389;74;20;20,26940536;-0,60000002
1;Tue Sep 13 10:21:00 EEST 2016;13-Sep-2014 10:21:01.463;25,23095454637636;54,670256425757046;20,11151;6,0;132,97558756400326;289,01108;-;-;77,04799652;77,15899658;-;-;-;21,50531197;78;22,74509811;3304,5;0,65072346;46,66666794;0,68497211;7,06507683;34;21,24408531;73;23,13725471;20,27228546;-0,41000003
1;Tue Sep 13 10:21:01 EEST 2016;13-Sep-2014 10:21:02.464;25,230675884887233;54,67031232871766;20,388079;6,0;132,6671975080199;288,50894;-;-;77,04799652;77,15899658;-;-;-;21,66414452;78;24,70588303;3347,5;0,65542722;46,66666794;0,68992341;7,06507683;34;26,5402317;74;22,35294151;20,28707314;-0,31
1;Tue Sep 13 10:21:02 EEST 2016;13-Sep-2014 10:21:03.465;25,230393141051596;54,670371036654885;20,806868;6,0;132,4726034675114;289,22958;-;-;77,04799652;77,15899658;-;-;-;21,82654572;78;16,86274529;3394,5;0,66020328;47,84313583;0,69495088;20,79802895;34;20,9901886;76;20,3921566;20,28916359;-0,46999997
1;Tue Sep 13 10:21:03 EEST 2016;13-Sep-2014 10:21:04.468;25,23010150023167;54,67043660197014;21,071966;6,0;132,29757843880452;289,68634;-;-;77,04799652;77,15899658;-;-;-;21,98947334;78;14,90196133;3402,25;0,66394365;47,84313583;0,69888806;14,72549915;34;16,60017204;76;20,3921566;20,27534294;-0,48999998
1;Tue Sep 13 10:21:04 EEST 2016;13-Sep-2014 10:21:05.463;25,229805948557466;54,67050194878314;20,858568;6,0;132,2550903100783;289,82434;-;-;77,04799652;77,15899658;-;-;-;22,07056999;79;15,68627453;3410;0,66765392;52,94117737;0,70279366;14,72549915;34;16,94782066;76;20,7843132;20,26317596;-0,48999998
1;Tue Sep 13 10:21:05 EEST 2016;13-Sep-2014 10:21:06.472;25,22950784577728;54,670564778625206;20,983458;6,0;131,83445011504438;289,87738;-;-;77,04799652;77,15899658;-;-;-;22,31240654;79;9,8039217;3359,25;0,66967309;52,94117737;0,7049191;14,72549915;34;5,27265549;76;12,54901981;20,08904648;-0,79999995
1;Tue Sep 13 10:21:06 EEST 2016;13-Sep-2014 10:21:07.472;25,22921672096739;54,67062569118129;20,375166;6,0;131,21244046064686;290,62115;-;-;77,04799652;77,15899658;-;-;-;22,46795845;79;4,70588255;3253,75;0,67075497;60;0,70605791;-;34;5,3429575;74;14,11764717;19,9219265;-0,76999998
1;Tue Sep 13 10:21:07 EEST 2016;13-Sep-2014 10:21:08.470;25,228927305494405;54,67068803255563;19,69483;6,0;130,51667347572365;290,78528;-;-;77,04799652;77,15899658;-;-;-;22,61812782;79;5,88235283;3132,75;0,67186749;60;0,70722896;-;35;6,09256363;73;13,72549057;19,78583145;-0,76999998
1;Tue Sep 13 10:21:08 EEST 2016;13-Sep-2014 10:21:09.465;25,228635919041366;54,670752296246654;19,195225;6,0;130,26251380505624;291,04495;-;-;77,04799652;77,15899658;-;-;-;22,68991089;79;21,96078491;3140,5;0,67645109;57,64706039;0,71205384;-;35;28,45242691;71;23,52941132;19,80405617;-0,30000001
1;Tue Sep 13 10:21:09 EEST 2016;13-Sep-2014 10:21:10.472;25,228345988946984;54,670814135269474;19,680414;6,0;130,22194345595335;290,64584;-;-;77,04799652;77,15899658;-;-;-;22,82988167;79;52,94117737;3207;0,68084061;47,84313583;0,71667433;-;35;45,43505478;70;38,03921509;19,80405617;0,45000005
1;Tue Sep 13 10:21:10 EEST 2016;13-Sep-2014 10:21:11.469;25,228048576383735;54,67087768763223;20,79247;6,0;130,47910895118136;290,14917;-;-;77,04799652;77,15899658;-;-;-;22,97640038;79;67,84313965;3500;0,69644564;47,84313583;0,73310077;-;34;78,3953476;74;38,03921509;19,84742165;0,60000002
1;Tue Sep 13 10:21:11 EEST 2016;13-Sep-2014 10:21:12.462;25,2277301627937;54,670945430339785;22,656242;6,0;130,46785133418473;290,49146;-;-;77,04799652;77,15899658;-;-;-;23,14117622;79;58,8235321;3777,25;0,71064502;40;0,74804741;87,81681061;34;70,76315308;79;32,54901886;19,89159775;0,40999997
1;Tue Sep 13 10:21:12 EEST 2016;13-Sep-2014 10:21:13.478;25,227393054280164;54,671027131113505;24,31631;6,0;130,36048069933724;293,64175;-;-;77,04799652;77,15899658;-;-;0;23,32551384;79;66,66666412;3070,25;0,7287367;40;0,76709133;149,72657776;34;49,82751465;88;31,76470566;19,96645737;0,44
1;Tue Sep 13 10:21:13 EEST 2016;13-Sep-2014 10:21:14.471;25,22704010668901;54,67111412722564;25,460936;6,0;130,1199607667102;293,48782;-;-;77,04799652;77,15899658;-;-;0;23,51900673;79;60;3199;0,73373866;40,7843132;0,77235651;149,72657776;34;49,06440353;91;30,58823586;19,96645737;0,33000001
1;Tue Sep 13 10:21:14 EEST 2016;13-Sep-2014 10:21:15.471;25,22666965591229;54,67119886513974;26,403805;6,0;129,85639149208197;292,14038;-;-;77,04799652;77,15899658;-;-;0;23,72886276;79;35,68627548;3296,75;0,74748802;40,7843132;0,78682953;71,19755554;34;28,25980568;97;25,49019623;20,01655006;-0,02999998
1;Tue Sep 13 10:21:15 EEST 2016;13-Sep-2014 10:21:16.462;25,226293712809497;54,67127865782497;26,499044;4,0;129,64806145904365;290,52475;-;-;77,04799652;77,15899658;-;-;0;23,9433136;80;35,68627548;3328;0,75075805;48,62745285;0,79027164;52,44574356;34;27,23836708;98;23,92156982;20,01655006;-0,11
1;Tue Sep 13 10:21:16 EEST 2016;13-Sep-2014 10:21:17.469;25,225903348149338;54,67136131626299;26,568954;4,0;129,56781988447025;289,63486;-;-;77,04799652;77,15899658;-;-;0;24,15797043;80;20;2542,75;0,75509453;48,62745285;0,79483634;52,44574356;34;14,01942062;98;16,86274529;20,00847626;-0,53999996
1;Tue Sep 13 10:21:17 EEST 2016;13-Sep-2014 10:21:18.483;25,225525568359462;54,671440159366426;26,026539;4,0;129,45702948248336;289,6836;-;-;77,04799652;77,15899658;-;-;0;24,36994171;80;9,8039217;2480,25;0,75678062;56,86274338;0,79661119;52,44574356;34;5,77402449;97;14,90196133;19,91244888;-0,68000001
1;Tue Sep 13 10:21:18 EEST 2016;13-Sep-2014 10:21:19.466;25,225138627512422;54,671515026536355;25,39217;4,0;129,46058836236688;288,98328;-;-;77,04799652;77,15899658;-;-;0;24,57348633;80;10,98039246;2417,75;0,75817317;56,86274338;0,79807705;-;34;5,52759647;95;14,90196133;19,75041389;-0,68000001
1;Tue Sep 13 10:21:19 EEST 2016;13-Sep-2014 10:21:20.461;25,224761818153294;54,67158489032551;24,73655;4,0;129,63546101165102;287,53592;-;-;77,04799652;77,15899658;-;-;0;24,76724052;81;9,8039217;2359,25;0,75947857;60;0,79945117;-;34;5,2203207;91;14,50980377;19,60164261;-0,69
1;Tue Sep 13 10:21:20 EEST 2016;13-Sep-2014 10:21:21.461;25,224399993369758;54,671650122431934;24,090666;4,0;130,06135215769405;286,74448;-;-;77,04799652;77,15899658;-;-;0;24,95558739;81;12,94117641;2300,75;0,7610333;56,86274338;0,80108774;-;34;7,28277111;90;14,50980377;19,44909286;-0,60000002
1;Tue Sep 13 10:21:21 EEST 2016;13-Sep-2014 10:21:22.461;25,224025216190835;54,671709857930665;23,744469;6,0;130,6673775594598;284,48984;-;-;77,04799652;77,15899658;-;-;0;25,13571358;81;7,84313726;2234,25;0,76225764;56,86274338;0,80237651;-;34;4,16851568;87;12,54901981;19,29390335;-0,76999998
1;Tue Sep 13 10:21:22 EEST 2016;13-Sep-2014 10:21:23.462;25,22367432269892;54,671767350130324;22,579027;6,0;131,1028501053011;283,6655;-;-;77,04799652;77,15899658;-;-;0;25,30769157;81;21,96078491;2125;0,76298589;58,82352829;0,80314308;-;34;3,74553657;84;14,50980377;19,04233932;-0,75999999
1;Tue Sep 13 10:21:23 EEST 2016;13-Sep-2014 10:21:24.490;25,22335569701821;54,67180662626081;20,77652;6,0;131,72938434867086;280,8103;-;-;77,04799652;77,15899658;-;-;-;25,45170403;81;17,64705849;2828;0,76599902;58,82352829;0,80631477;-;34;19,77410698;73;16,47058868;18,92831039;-0,63999999
1;Tue Sep 13 10:21:24 EEST 2016;13-Sep-2014 10:21:25.465;25,223049190149943;54,671840062207956;17,954256;6,0;132,07149007421145;278,67548;-;-;77,04799652;77,15899658;-;-;-;25,57648659;81;23,92156982;2824;0,76859081;80,78431702;0,80904299;-;34;14,99011898;66;17,25490189;18,87503624;-0,69
1;Tue Sep 13 10:21:25 EEST 2016;13-Sep-2014 10:21:26.469;25,222801965135528;54,67186343586215;14,499141;8,0;132,09018094344214;277,74728;-;-;77,04799652;77,15899658;-;-;-;25,65678024;81;5,88235283;2773,25;0,77016521;80,78431702;0,81070024;-;34;6,89001608;50;13,72549057;18,83976936;-0,76999998
1;Tue Sep 13 10:21:26 EEST 2016;13-Sep-2014 10:21:27.462;25,2226018821399;54,67188216650739;11,8064995;8,0;132,18748202544222;276,54214;-;-;77,04799652;77,15899658;-;-;-;25,71690178;81;5,88235283;2429,5;0,77112144;74,90196228;0,81170684;-;34;6,42916298;44;12,54901981;18,73848343;-0,77999997
1;Tue Sep 13 10:21:27 EEST 2016;13-Sep-2014 10:21:28.470;25,222420119506236;54,671892468345824;11,093474;8,0;132,04213225331762;275,57367;-;-;77,04799652;77,15899658;-;-;-;25,73839569;81;5,88235283;2304,5;0,77197379;55,68627548;0,81260401;-;34;7,35712767;41;12,54901981;18,65294266;-0,77999997
1;Tue Sep 13 10:21:28 EEST 2016;13-Sep-2014 10:21:29.469;25,22224667549989;54,6718961388744;10,504899;8,0;131,79666141036958;274,75958;-;-;77,04799652;77,15899658;-;-;-;25,77559662;80;17,64705849;2250;0,77364856;55,68627548;0,81436694;-;34;21,0014801;39;17,64705849;18,62587166;-0,50999999
1;Tue Sep 13 10:21:29 EEST 2016;13-Sep-2014 10:21:30.469;25,222093101436727;54,671892324544814;10,388217;6,0;131,82268421768677;274,14655;-;-;77,04799652;77,15899658;-;-;-;25,80978966;80;17,64705849;2253,75;0,77582467;50,98039246;0,8166576;-;35;19,14958763;38;17,25490189;18,62949371;-0,52999997
1;Tue Sep 13 10:21:30 EEST 2016;13-Sep-2014 10:21:31.471;25,221940062629205;54,671886105989635;10,365991;6,0;132,09914297125323;273,43265;-;-;77,04799652;77,15899658;-;-;-;25,84379387;80;26,66666794;2265,5;0,77703464;48,62745285;0,81793123;-;35;24,13253593;38;20,7843132;18,64156914;-0,34
1;Tue Sep 13 10:21:31 EEST 2016;13-Sep-2014 10:21:32.462;25,22175939136631;54,671885637602244;10,815667;6,0;131,87966660596214;272,7588;-;-;77,04799652;77,15899658;-;-;-;25,8789978;80;25,88235283;2359,25;0,78041267;48,62745285;0,82148707;6,87201548;35;31,20137215;39;20,7843132;18,66285133;-0,33000001
1;Tue Sep 13 10:21:32 EEST 2016;13-Sep-2014 10:21:33.476;25,221580068030356;54,67188686993333;11,190153;6,0;131,42813405993238;272,05927;-;-;77,04799652;77,15899658;-;-;-;25,91678238;79;27,84313774;2484,25;0,78409487;49,80392075;0,8253631;7,40365028;35;36,44208527;40;21,56862831;18,68860817;-0,26999998
1;Tue Sep 13 10:21:33 EEST 2016;13-Sep-2014 10:21:34.472;25,221397202711852;54,67188817722155;11,821146;6,0;130,91334318497618;271,2161;-;-;77,04799652;77,15899658;-;-;-;25,96127319;79;27,84313774;2601,5;0,78785944;49,80392075;0,82932574;7,40365028;34;35,06718445;43;21,56862831;18,71322823;-0,28999996
1;Tue Sep 13 10:21:34 EEST 2016;13-Sep-2014 10:21:35.470;25,221207953822212;54,67188625640028;12,247778;6,0;130,44805994559076;270,30676;-;-;77,04799652;77,15899658;-;-;-;26,009655;79;18,8235302;2683,5;0,7914989;45,88235474;0,83315676;16,26343918;34;24,44986725;44;18,8235302;18,72557068;-0,48999998
1;Tue Sep 13 10:21:35 EEST 2016;13-Sep-2014 10:21:36.470;25,221040870889748;54,6718800105589;12,460816;6,0;130,1883046251391;269,35962;-;-;77,04799652;77,15899658;-;-;-;26,06052208;79;18,8235302;2722,5;0,79451042;50,98039246;0,83632678;11,1160717;34;25,04511261;45;19,6078434;18,73881531;-0,46999997
1;Tue Sep 13 10:21:36 EEST 2016;13-Sep-2014 10:21:37.461;25,220866276090383;54,671873076002896;12,614368;4,0;130,30523265539907;268,19638;-;-;77,04799652;77,15899658;-;-;-;26,11385536;79;17,64705849;2742;0,7971732;50,98039246;0,83912969;11,1160717;34;23,24088478;46;19,2156868;18,74896049;-0,5
1;Tue Sep 13 10:21:37 EEST 2016;13-Sep-2014 10:21:38.470;25,220684060192333;54,67186450119445;12,714628;4,0;130,64780500592735;266,92548;-;-;77,04799652;77,15899658;-;-;-;26,16689491;79;7,84313726;2691,25;0,79909289;49,80392075;0,8411504;5,85629702;35;6,98822069;45;12,15686321;18,66147804;-0,81
1;Tue Sep 13 10:21:38 EEST 2016;13-Sep-2014 10:21:39.461;25,220502345950624;54,67185239159761;11,9915695;4,0;130,93831815555146;265,75998;-;-;77,04799652;77,15899658;-;-;-;26,19262314;79;5,88235283;2480,25;0,80000734;56,86274338;0,84211302;5,85629702;35;7,68172455;45;12,94117641;18,587677;-0,76999998
1;Tue Sep 13 10:21:39 EEST 2016;13-Sep-2014 10:21:40.469;25,22031533766226;54,671842175646596;11,129748;6,0;131,09651585690096;264,72693;-;-;77,04799652;77,15899658;-;-;-;26,25578308;80;6,66666698;2312,5;0,80084187;56,86274338;0,84299147;5,85629702;35;7,57193375;41;12,94117641;18,51307106;-0,76999998
1;Tue Sep 13 10:21:40 EEST 2016;13-Sep-2014 10:21:41.469;25,220161746521914;54,671830354647454;10,461659;4,0;131,37003862106073;263,63016;-;-;77,04799652;77,15899658;-;-;-;26,27309799;80;18,8235302;2226,5;0,80319285;60;0,8454662;-;35;21,82008553;39;18,03921509;18,52082443;-0,46999997
1;Tue Sep 13 10:21:41 EEST 2016;13-Sep-2014 10:21:42.470;25,22000283435266;54,671814764225815;10,308117;4,0;131,91675293757228;262,17334;-;-;77,04799652;77,15899658;-;-;-;26,30487823;80;27,84313774;2238,25;0,8059625;49,80392075;0,84838164;-;35;26,76886368;38;19,6078434;18,53655815;-0,37999997
1;Tue Sep 13 10:21:42 EEST 2016;13-Sep-2014 10:21:43.462;25,219835499083683;54,67179523290699;10,412257;4,0;132,4954753662724;261,10156;-;-;77,04799652;77,15899658;-;-;-;26,33648682;80;7,84313726;2160;0,80680299;49,80392075;0,84926635;-;35;7,47442293;38;12,54901981;18,46149635;-0,75999999
1;Tue Sep 13 10:21:43 EEST 2016;13-Sep-2014 10:21:44.471;25,219676682994606;54,67177864753536;9,400363;6,0;132,9908498217326;260,25693;-;-;77,04799652;77,15899658;-;-;-;26,36118507;80;9,8039217;1941,25;0,80730289;55,68627548;0,84979254;-;35;8,27150726;34;11,76470566;18,46149635;-0,75999999
1;Tue Sep 13 10:21:44 EEST 2016;13-Sep-2014 10:21:45.469;25,21955202304967;54,671762346271244;8,295879;6,0;133,4004724055314;259,68277;-;-;77,04799652;77,15899658;-;-;-;26,37768745;80;11,76470566;1707;0,8080197;56,86274338;0,85054713;-;35;8,15949345;31;11,76470566;18,3996315;-0,73999995
1;Tue Sep 13 10:21:45 EEST 2016;13-Sep-2014 10:21:46.461;25,21942052567389;54,67174560873155;7,3539677;6,0;133,67017626223966;258,99286;-;-;77,04799652;77,15899658;-;-;-;26,37935638;80;13,72549057;1957;0,80916125;56,86274338;0,85174876;-;35;17,53551102;26;12,94117641;18,34628677;-0,60999995
1;Tue Sep 13 10:21:46 EEST 2016;13-Sep-2014 10:21:47.470;25,219303133159894;54,671730109818036;6,8351507;6,0;133,6689507495912;258,21072;-;-;77,04799652;77,15899658;-;-;-;26,37700462;80;31,76470566;1949;0,81082553;53,72549057;0,85350055;-;35;29,25811005;25;16,47058868;18,33331871;-0,48999998
1;Tue Sep 13 10:21:47 EEST 2016;13-Sep-2014 10:21:48.462;25,219199585236886;54,67171793507111;6,8485575;6,0;133,34948428214258;257,06415;-;-;77,04799652;77,15899658;-;-;-;26,37199974;80;33,72549057;2085,75;0,81367135;53,72549057;0,85649621;-;35;48,43889999;25;20,7843132;18,3619976;-0,25999999
1;Tue Sep 13 10:21:48 EEST 2016;13-Sep-2014 10:21:49.471;25,219081798330347;54,67170426165275;7,490602;6,0;132,8872224512137;256.556;-;-;77,04799652;77,15899658;-;-;-;26,3696804;80;30,98039246;2265,5;0,81739873;44,70588303;0,86041975;-;35;52,6662941;26;21,17647171;18,39266777;-0,24999999
1;Tue Sep 13 10:21:49 EEST 2016;13-Sep-2014 10:21:50.480;25,218940245770064;54,671687897823894;8,186539;6,0;132,2138776319672;256,22583;-;-;77,04799652;77,15899658;-;-;-;26,37400436;80;31,76470566;2402,25;0,82084221;44,70588303;0,86404449;14,6720438;35;42,64906311;29;21,96078491;18,42572403;-0,30000001
1;Tue Sep 13 10:21:50 EEST 2016;13-Sep-2014 10:21:51.462;25,218778490301826;54,671666404553605;8,343576;6,0;131,79073513754892;256,79074;-;-;77,04799652;77,15899658;-;-;-;26,38227463;80;20,7843132;2417,75;0,82305056;44,70588303;0,86636907;14,6720438;35;40,50494003;30;20,3921566;18,43446541;-0,37999997
1;Tue Sep 13 10:21:51 EEST 2016;13-Sep-2014 10:21:52.462;25,218642819896694;54,67164857610477;8,091125;6,0;131,84212307138034;256,19794;-;-;77,04799652;77,15899658;-;-;-;26,38705444;80;29,80392265;2570,25;0,82755524;44,70588303;0,8711108;3,75542307;35;52,58555984;30;23,13725471;18,46495056;-0,24999999
1;Tue Sep 13 10:21:52 EEST 2016;13-Sep-2014 10:21:53.473;25,218516263080474;54,67163011735581;8,576702;6,0;132,2713298249369;255,56042;-;-;77,04799652;77,15899658;-;-;-;26,39920998;80;26,66666794;2636,5;0,83157921;46,66666794;0,87534654;3,75542307;35;49,07812119;31;21,96078491;18,4953537;-0,30000001
1;Tue Sep 13 10:21:53 EEST 2016;13-Sep-2014 10:21:54.474;25,218371100875544;54,67160873818092;9,176782;6,0;132,39740488482767;254,84491;-;-;77,04799652;77,15899658;-;-;-;26,41524315;80;20;2773,25;0,83488035;46,66666794;0,87882143;7,98075533;35;34,96140671;33;20;18,52280045;-0,43000001
1;Tue Sep 13 10:21:54 EEST 2016;13-Sep-2014 10:21:55.469;25,218213631705904;54,6715837882693;9,523693;6,0;132,6633115098163;253,85614;-;-;77,04799652;77,15899658;-;-;-;26,4338131;80;33,72549057;2441,25;0,8368839;49,80392075;0,88093048;8,40947437;35;39,53174591;34;23,13725471;18,54908943;-0,13999999
1;Tue Sep 13 10:21:55 EEST 2016;13-Sep-2014 10:21:56.470;25,218058457181435;54,67155895700651;10,05923;8,0;132,76742956876012;254,84123;-;-;77,04799652;77,15899658;-;-;-;26,45751572;80;51,76470566;2226,5;0,84116036;41,96078491;0,885432;8,40947437;35;52,08753967;36;27,45098114;18,58090782;-0,03999998
1;Tue Sep 13 10:21:56 EEST 2016;13-Sep-2014 10:21:57.470;25,217889177398668;54,67153417943212;10,783286;8,0;132,83046475283234;254,92058;-;-;77,04799652;77,15899658;-;-;-;26,48370361;80;52,94117737;2394,5;0,84764516;41,96078491;0,89225811;8,94966412;35;65,50260162;37;29,41176605;18,6162796;0,09000001
1;Tue Sep 13 10:21:57 EEST 2016;13-Sep-2014 10:21:58.478;25,21770637196296;54,67150731824656;11,417479;8,0;133,09263800608147;255,87878;-;-;77,04799652;77,15899658;-;-;-;26,52015686;80;54,90196228;2625;0,85523105;41,96078491;0,90024328;31,34387016;35;74,71897125;42;29,80392265;18,65333366;0,16000004
1;Tue Sep 13 10:21:58 EEST 2016;13-Sep-2014 10:21:59.461;25,21750951856908;54,67147843686578;12,632323;8,0;133,6120981616058;255,35614;-;-;77,04799652;77,15899658;-;-;-;26,56420326;80;41,96078491;2863,25;0,86314696;41,96078491;0,90857577;31,34387016;35;70,9021759;45;27,45098114;18,68967247;0,14000005
